,idx, mode, snr
30542,30542,qpsk31,25
30543,30543,qpsk31,25
30544,30544,qpsk31,25
30545,30545,qpsk31,25
30546,30546,qpsk31,25
30547,30547,qpsk31,25
30548,30548,qpsk31,25
30549,30549,qpsk31,25
30550,30550,qpsk31,25
30551,30551,qpsk31,25
30552,30552,qpsk31,25
30553,30553,qpsk31,25
30554,30554,qpsk31,25
30555,30555,qpsk31,25
30556,30556,qpsk31,25
30557,30557,qpsk31,25
30558,30558,qpsk31,25
30559,30559,qpsk31,25
30560,30560,qpsk31,25
30561,30561,qpsk31,25
30562,30562,qpsk31,25
30563,30563,qpsk31,25
30564,30564,qpsk31,25
30565,30565,qpsk31,25
30566,30566,qpsk31,25
30567,30567,qpsk31,25
30568,30568,qpsk31,25
30569,30569,qpsk31,25
30570,30570,qpsk31,25
30571,30571,qpsk31,25
30572,30572,qpsk31,25
30573,30573,qpsk31,25
30574,30574,qpsk31,25
30575,30575,qpsk31,25
30576,30576,qpsk31,25
30577,30577,qpsk31,25
30578,30578,qpsk31,25
30579,30579,qpsk31,25
30580,30580,qpsk31,25
30581,30581,qpsk31,25
30582,30582,qpsk31,25
30583,30583,qpsk31,25
30584,30584,qpsk31,25
30585,30585,qpsk31,25
30586,30586,qpsk31,25
30587,30587,qpsk31,25
30588,30588,qpsk31,25
30589,30589,qpsk31,25
30590,30590,qpsk31,25
30591,30591,qpsk31,25
30592,30592,qpsk31,25
30593,30593,qpsk31,25
30594,30594,qpsk31,25
30595,30595,qpsk31,25
30596,30596,qpsk31,25
30597,30597,qpsk31,25
30598,30598,qpsk31,25
30599,30599,qpsk31,25
30600,30600,qpsk31,20
30601,30601,qpsk31,20
30602,30602,qpsk31,20
30603,30603,qpsk31,20
30604,30604,qpsk31,20
30605,30605,qpsk31,20
30606,30606,qpsk31,20
30607,30607,qpsk31,20
30608,30608,qpsk31,20
30609,30609,qpsk31,20
30610,30610,qpsk31,20
30611,30611,qpsk31,20
30612,30612,qpsk31,20
30613,30613,qpsk31,20
30614,30614,qpsk31,20
30615,30615,qpsk31,20
30616,30616,qpsk31,20
30617,30617,qpsk31,20
30618,30618,qpsk31,20
30619,30619,qpsk31,20
30620,30620,qpsk31,20
30621,30621,qpsk31,20
30622,30622,qpsk31,20
30623,30623,qpsk31,20
30624,30624,qpsk31,20
30625,30625,qpsk31,20
30626,30626,qpsk31,20
30627,30627,qpsk31,20
30628,30628,qpsk31,20
30629,30629,qpsk31,20
30630,30630,qpsk31,20
30631,30631,qpsk31,20
30632,30632,qpsk31,20
30633,30633,qpsk31,20
30634,30634,qpsk31,20
30635,30635,qpsk31,20
30636,30636,qpsk31,20
30637,30637,qpsk31,20
30638,30638,qpsk31,20
30639,30639,qpsk31,20
30640,30640,qpsk31,20
30641,30641,qpsk31,20
30642,30642,qpsk31,20
30643,30643,qpsk31,20
30644,30644,qpsk31,20
30645,30645,qpsk31,20
30646,30646,qpsk31,20
30647,30647,qpsk31,20
30648,30648,qpsk31,20
30649,30649,qpsk31,20
30650,30650,qpsk31,20
30651,30651,qpsk31,20
30652,30652,qpsk31,20
30653,30653,qpsk31,20
30654,30654,qpsk31,20
30655,30655,qpsk31,20
30656,30656,qpsk31,20
30657,30657,qpsk31,20
30658,30658,qpsk31,20
30659,30659,qpsk31,20
30660,30660,qpsk31,20
30661,30661,qpsk31,20
30662,30662,qpsk31,20
30663,30663,qpsk31,20
30664,30664,qpsk31,20
30665,30665,qpsk31,20
30666,30666,qpsk31,20
30667,30667,qpsk31,20
30668,30668,qpsk31,20
30669,30669,qpsk31,20
30670,30670,qpsk31,20
30671,30671,qpsk31,20
30672,30672,qpsk31,20
30673,30673,qpsk31,20
30674,30674,qpsk31,20
30675,30675,qpsk31,20
30676,30676,qpsk31,20
30677,30677,qpsk31,20
30678,30678,qpsk31,20
30679,30679,qpsk31,20
30680,30680,qpsk31,20
30681,30681,qpsk31,20
30682,30682,qpsk31,20
30683,30683,qpsk31,20
30684,30684,qpsk31,20
30685,30685,qpsk31,20
30686,30686,qpsk31,20
30687,30687,qpsk31,20
30688,30688,qpsk31,20
30689,30689,qpsk31,20
30690,30690,qpsk31,20
30691,30691,qpsk31,20
30692,30692,qpsk31,20
30693,30693,qpsk31,20
30694,30694,qpsk31,20
30695,30695,qpsk31,20
30696,30696,qpsk31,20
30697,30697,qpsk31,20
30698,30698,qpsk31,20
30699,30699,qpsk31,20
30700,30700,qpsk31,20
30701,30701,qpsk31,20
30702,30702,qpsk31,20
30703,30703,qpsk31,20
30704,30704,qpsk31,20
30705,30705,qpsk31,20
30706,30706,qpsk31,20
30707,30707,qpsk31,20
30708,30708,qpsk31,20
30709,30709,qpsk31,20
30710,30710,qpsk31,20
30711,30711,qpsk31,20
30712,30712,qpsk31,20
30713,30713,qpsk31,20
30714,30714,qpsk31,20
30715,30715,qpsk31,20
30716,30716,qpsk31,20
30717,30717,qpsk31,20
30718,30718,qpsk31,20
30719,30719,qpsk31,20
30720,30720,qpsk31,20
30721,30721,qpsk31,20
30722,30722,qpsk31,20
30723,30723,qpsk31,20
30724,30724,qpsk31,20
30725,30725,qpsk31,20
30726,30726,qpsk31,20
30727,30727,qpsk31,20
30728,30728,qpsk31,20
30729,30729,qpsk31,20
30730,30730,qpsk31,20
30731,30731,qpsk31,20
30732,30732,qpsk31,20
30733,30733,qpsk31,20
30734,30734,qpsk31,20
30735,30735,qpsk31,20
30736,30736,qpsk31,20
30737,30737,qpsk31,20
30738,30738,qpsk31,20
30739,30739,qpsk31,20
30740,30740,qpsk31,20
30741,30741,qpsk31,20
30742,30742,qpsk31,20
30743,30743,qpsk31,20
30744,30744,qpsk31,20
30745,30745,qpsk31,20
30746,30746,qpsk31,20
30747,30747,qpsk31,20
30748,30748,qpsk31,20
30749,30749,qpsk31,20
30750,30750,qpsk31,20
30751,30751,qpsk31,20
30752,30752,qpsk31,20
30753,30753,qpsk31,20
30754,30754,qpsk31,20
30755,30755,qpsk31,20
30756,30756,qpsk31,20
30757,30757,qpsk31,20
30758,30758,qpsk31,20
30759,30759,qpsk31,20
30760,30760,qpsk31,20
30761,30761,qpsk31,20
30762,30762,qpsk31,20
30763,30763,qpsk31,20
30764,30764,qpsk31,20
30765,30765,qpsk31,20
30766,30766,qpsk31,20
30767,30767,qpsk31,20
30768,30768,qpsk31,20
30769,30769,qpsk31,20
30770,30770,qpsk31,20
30771,30771,qpsk31,20
30772,30772,qpsk31,20
30773,30773,qpsk31,20
30774,30774,qpsk31,20
30775,30775,qpsk31,20
30776,30776,qpsk31,20
30777,30777,qpsk31,20
30778,30778,qpsk31,20
30779,30779,qpsk31,20
30780,30780,qpsk31,20
30781,30781,qpsk31,20
30782,30782,qpsk31,20
30783,30783,qpsk31,20
30784,30784,qpsk31,20
30785,30785,qpsk31,20
30786,30786,qpsk31,20
30787,30787,qpsk31,20
30788,30788,qpsk31,20
30789,30789,qpsk31,20
30790,30790,qpsk31,20
30791,30791,qpsk31,20
30792,30792,qpsk31,20
30793,30793,qpsk31,20
30794,30794,qpsk31,20
30795,30795,qpsk31,20
30796,30796,qpsk31,20
30797,30797,qpsk31,20
30798,30798,qpsk31,20
30799,30799,qpsk31,20
30800,30800,qpsk31,15
30801,30801,qpsk31,15
30802,30802,qpsk31,15
30803,30803,qpsk31,15
30804,30804,qpsk31,15
30805,30805,qpsk31,15
30806,30806,qpsk31,15
30807,30807,qpsk31,15
30808,30808,qpsk31,15
30809,30809,qpsk31,15
30810,30810,qpsk31,15
30811,30811,qpsk31,15
30812,30812,qpsk31,15
30813,30813,qpsk31,15
30814,30814,qpsk31,15
30815,30815,qpsk31,15
30816,30816,qpsk31,15
30817,30817,qpsk31,15
30818,30818,qpsk31,15
30819,30819,qpsk31,15
30820,30820,qpsk31,15
30821,30821,qpsk31,15
30822,30822,qpsk31,15
30823,30823,qpsk31,15
30824,30824,qpsk31,15
30825,30825,qpsk31,15
30826,30826,qpsk31,15
30827,30827,qpsk31,15
30828,30828,qpsk31,15
30829,30829,qpsk31,15
30830,30830,qpsk31,15
30831,30831,qpsk31,15
30832,30832,qpsk31,15
30833,30833,qpsk31,15
30834,30834,qpsk31,15
30835,30835,qpsk31,15
30836,30836,qpsk31,15
30837,30837,qpsk31,15
30838,30838,qpsk31,15
30839,30839,qpsk31,15
30840,30840,qpsk31,15
30841,30841,qpsk31,15
30842,30842,qpsk31,15
30843,30843,qpsk31,15
30844,30844,qpsk31,15
30845,30845,qpsk31,15
30846,30846,qpsk31,15
30847,30847,qpsk31,15
30848,30848,qpsk31,15
30849,30849,qpsk31,15
30850,30850,qpsk31,15
30851,30851,qpsk31,15
30852,30852,qpsk31,15
30853,30853,qpsk31,15
30854,30854,qpsk31,15
30855,30855,qpsk31,15
30856,30856,qpsk31,15
30857,30857,qpsk31,15
30858,30858,qpsk31,15
30859,30859,qpsk31,15
30860,30860,qpsk31,15
30861,30861,qpsk31,15
30862,30862,qpsk31,15
30863,30863,qpsk31,15
30864,30864,qpsk31,15
30865,30865,qpsk31,15
30866,30866,qpsk31,15
30867,30867,qpsk31,15
30868,30868,qpsk31,15
30869,30869,qpsk31,15
30870,30870,qpsk31,15
30871,30871,qpsk31,15
30872,30872,qpsk31,15
30873,30873,qpsk31,15
30874,30874,qpsk31,15
30875,30875,qpsk31,15
30876,30876,qpsk31,15
30877,30877,qpsk31,15
30878,30878,qpsk31,15
30879,30879,qpsk31,15
30880,30880,qpsk31,15
30881,30881,qpsk31,15
30882,30882,qpsk31,15
30883,30883,qpsk31,15
30884,30884,qpsk31,15
30885,30885,qpsk31,15
30886,30886,qpsk31,15
30887,30887,qpsk31,15
30888,30888,qpsk31,15
30889,30889,qpsk31,15
30890,30890,qpsk31,15
30891,30891,qpsk31,15
30892,30892,qpsk31,15
30893,30893,qpsk31,15
30894,30894,qpsk31,15
30895,30895,qpsk31,15
30896,30896,qpsk31,15
30897,30897,qpsk31,15
30898,30898,qpsk31,15
30899,30899,qpsk31,15
30900,30900,qpsk31,15
30901,30901,qpsk31,15
30902,30902,qpsk31,15
30903,30903,qpsk31,15
30904,30904,qpsk31,15
30905,30905,qpsk31,15
30906,30906,qpsk31,15
30907,30907,qpsk31,15
30908,30908,qpsk31,15
30909,30909,qpsk31,15
30910,30910,qpsk31,15
30911,30911,qpsk31,15
30912,30912,qpsk31,15
30913,30913,qpsk31,15
30914,30914,qpsk31,15
30915,30915,qpsk31,15
30916,30916,qpsk31,15
30917,30917,qpsk31,15
30918,30918,qpsk31,15
30919,30919,qpsk31,15
30920,30920,qpsk31,15
30921,30921,qpsk31,15
30922,30922,qpsk31,15
30923,30923,qpsk31,15
30924,30924,qpsk31,15
30925,30925,qpsk31,15
30926,30926,qpsk31,15
30927,30927,qpsk31,15
30928,30928,qpsk31,15
30929,30929,qpsk31,15
30930,30930,qpsk31,15
30931,30931,qpsk31,15
30932,30932,qpsk31,15
30933,30933,qpsk31,15
30934,30934,qpsk31,15
30935,30935,qpsk31,15
30936,30936,qpsk31,15
30937,30937,qpsk31,15
30938,30938,qpsk31,15
30939,30939,qpsk31,15
30940,30940,qpsk31,15
30941,30941,qpsk31,15
30942,30942,qpsk31,15
30943,30943,qpsk31,15
30944,30944,qpsk31,15
30945,30945,qpsk31,15
30946,30946,qpsk31,15
30947,30947,qpsk31,15
30948,30948,qpsk31,15
30949,30949,qpsk31,15
30950,30950,qpsk31,15
30951,30951,qpsk31,15
30952,30952,qpsk31,15
30953,30953,qpsk31,15
30954,30954,qpsk31,15
30955,30955,qpsk31,15
30956,30956,qpsk31,15
30957,30957,qpsk31,15
30958,30958,qpsk31,15
30959,30959,qpsk31,15
30960,30960,qpsk31,15
30961,30961,qpsk31,15
30962,30962,qpsk31,15
30963,30963,qpsk31,15
30964,30964,qpsk31,15
30965,30965,qpsk31,15
30966,30966,qpsk31,15
30967,30967,qpsk31,15
30968,30968,qpsk31,15
30969,30969,qpsk31,15
30970,30970,qpsk31,15
30971,30971,qpsk31,15
30972,30972,qpsk31,15
30973,30973,qpsk31,15
30974,30974,qpsk31,15
30975,30975,qpsk31,15
30976,30976,qpsk31,15
30977,30977,qpsk31,15
30978,30978,qpsk31,15
30979,30979,qpsk31,15
30980,30980,qpsk31,15
30981,30981,qpsk31,15
30982,30982,qpsk31,15
30983,30983,qpsk31,15
30984,30984,qpsk31,15
30985,30985,qpsk31,15
30986,30986,qpsk31,15
30987,30987,qpsk31,15
30988,30988,qpsk31,15
30989,30989,qpsk31,15
30990,30990,qpsk31,15
30991,30991,qpsk31,15
30992,30992,qpsk31,15
30993,30993,qpsk31,15
30994,30994,qpsk31,15
30995,30995,qpsk31,15
30996,30996,qpsk31,15
30997,30997,qpsk31,15
30998,30998,qpsk31,15
30999,30999,qpsk31,15
31000,31000,qpsk31,10
31001,31001,qpsk31,10
31002,31002,qpsk31,10
31003,31003,qpsk31,10
31004,31004,qpsk31,10
31005,31005,qpsk31,10
31006,31006,qpsk31,10
31007,31007,qpsk31,10
31008,31008,qpsk31,10
31009,31009,qpsk31,10
31010,31010,qpsk31,10
31011,31011,qpsk31,10
31012,31012,qpsk31,10
31013,31013,qpsk31,10
31014,31014,qpsk31,10
31015,31015,qpsk31,10
31016,31016,qpsk31,10
31017,31017,qpsk31,10
31018,31018,qpsk31,10
31019,31019,qpsk31,10
31020,31020,qpsk31,10
31021,31021,qpsk31,10
31022,31022,qpsk31,10
31023,31023,qpsk31,10
31024,31024,qpsk31,10
31025,31025,qpsk31,10
31026,31026,qpsk31,10
31027,31027,qpsk31,10
31028,31028,qpsk31,10
31029,31029,qpsk31,10
31030,31030,qpsk31,10
31031,31031,qpsk31,10
31032,31032,qpsk31,10
31033,31033,qpsk31,10
31034,31034,qpsk31,10
31035,31035,qpsk31,10
31036,31036,qpsk31,10
31037,31037,qpsk31,10
31038,31038,qpsk31,10
31039,31039,qpsk31,10
31040,31040,qpsk31,10
31041,31041,qpsk31,10
31042,31042,qpsk31,10
31043,31043,qpsk31,10
31044,31044,qpsk31,10
31045,31045,qpsk31,10
31046,31046,qpsk31,10
31047,31047,qpsk31,10
31048,31048,qpsk31,10
31049,31049,qpsk31,10
31050,31050,qpsk31,10
31051,31051,qpsk31,10
31052,31052,qpsk31,10
31053,31053,qpsk31,10
31054,31054,qpsk31,10
31055,31055,qpsk31,10
31056,31056,qpsk31,10
31057,31057,qpsk31,10
31058,31058,qpsk31,10
31059,31059,qpsk31,10
31060,31060,qpsk31,10
31061,31061,qpsk31,10
31062,31062,qpsk31,10
31063,31063,qpsk31,10
31064,31064,qpsk31,10
31065,31065,qpsk31,10
31066,31066,qpsk31,10
31067,31067,qpsk31,10
31068,31068,qpsk31,10
31069,31069,qpsk31,10
31070,31070,qpsk31,10
31071,31071,qpsk31,10
31072,31072,qpsk31,10
31073,31073,qpsk31,10
31074,31074,qpsk31,10
31075,31075,qpsk31,10
31076,31076,qpsk31,10
31077,31077,qpsk31,10
31078,31078,qpsk31,10
31079,31079,qpsk31,10
31080,31080,qpsk31,10
31081,31081,qpsk31,10
31082,31082,qpsk31,10
31083,31083,qpsk31,10
31084,31084,qpsk31,10
31085,31085,qpsk31,10
31086,31086,qpsk31,10
31087,31087,qpsk31,10
31088,31088,qpsk31,10
31089,31089,qpsk31,10
31090,31090,qpsk31,10
31091,31091,qpsk31,10
31092,31092,qpsk31,10
31093,31093,qpsk31,10
31094,31094,qpsk31,10
31095,31095,qpsk31,10
31096,31096,qpsk31,10
31097,31097,qpsk31,10
31098,31098,qpsk31,10
31099,31099,qpsk31,10
31100,31100,qpsk31,10
31101,31101,qpsk31,10
31102,31102,qpsk31,10
31103,31103,qpsk31,10
31104,31104,qpsk31,10
31105,31105,qpsk31,10
31106,31106,qpsk31,10
31107,31107,qpsk31,10
31108,31108,qpsk31,10
31109,31109,qpsk31,10
31110,31110,qpsk31,10
31111,31111,qpsk31,10
31112,31112,qpsk31,10
31113,31113,qpsk31,10
31114,31114,qpsk31,10
31115,31115,qpsk31,10
31116,31116,qpsk31,10
31117,31117,qpsk31,10
31118,31118,qpsk31,10
31119,31119,qpsk31,10
31120,31120,qpsk31,10
31121,31121,qpsk31,10
31122,31122,qpsk31,10
31123,31123,qpsk31,10
31124,31124,qpsk31,10
31125,31125,qpsk31,10
31126,31126,qpsk31,10
31127,31127,qpsk31,10
31128,31128,qpsk31,10
31129,31129,qpsk31,10
31130,31130,qpsk31,10
31131,31131,qpsk31,10
31132,31132,qpsk31,10
31133,31133,qpsk31,10
31134,31134,qpsk31,10
31135,31135,qpsk31,10
31136,31136,qpsk31,10
31137,31137,qpsk31,10
31138,31138,qpsk31,10
31139,31139,qpsk31,10
31140,31140,qpsk31,10
31141,31141,qpsk31,10
31142,31142,qpsk31,10
31143,31143,qpsk31,10
31144,31144,qpsk31,10
31145,31145,qpsk31,10
31146,31146,qpsk31,10
31147,31147,qpsk31,10
31148,31148,qpsk31,10
31149,31149,qpsk31,10
31150,31150,qpsk31,10
31151,31151,qpsk31,10
31152,31152,qpsk31,10
31153,31153,qpsk31,10
31154,31154,qpsk31,10
31155,31155,qpsk31,10
31156,31156,qpsk31,10
31157,31157,qpsk31,10
31158,31158,qpsk31,10
31159,31159,qpsk31,10
31160,31160,qpsk31,10
31161,31161,qpsk31,10
31162,31162,qpsk31,10
31163,31163,qpsk31,10
31164,31164,qpsk31,10
31165,31165,qpsk31,10
31166,31166,qpsk31,10
31167,31167,qpsk31,10
31168,31168,qpsk31,10
31169,31169,qpsk31,10
31170,31170,qpsk31,10
31171,31171,qpsk31,10
31172,31172,qpsk31,10
31173,31173,qpsk31,10
31174,31174,qpsk31,10
31175,31175,qpsk31,10
31176,31176,qpsk31,10
31177,31177,qpsk31,10
31178,31178,qpsk31,10
31179,31179,qpsk31,10
31180,31180,qpsk31,10
31181,31181,qpsk31,10
31182,31182,qpsk31,10
31183,31183,qpsk31,10
31184,31184,qpsk31,10
31185,31185,qpsk31,10
31186,31186,qpsk31,10
31187,31187,qpsk31,10
31188,31188,qpsk31,10
31189,31189,qpsk31,10
31190,31190,qpsk31,10
31191,31191,qpsk31,10
31192,31192,qpsk31,10
31193,31193,qpsk31,10
31194,31194,qpsk31,10
31195,31195,qpsk31,10
31196,31196,qpsk31,10
31197,31197,qpsk31,10
31198,31198,qpsk31,10
31199,31199,qpsk31,10
31200,31200,qpsk31,5
31201,31201,qpsk31,5
31202,31202,qpsk31,5
31203,31203,qpsk31,5
31204,31204,qpsk31,5
31205,31205,qpsk31,5
31206,31206,qpsk31,5
31207,31207,qpsk31,5
31208,31208,qpsk31,5
31209,31209,qpsk31,5
31210,31210,qpsk31,5
31211,31211,qpsk31,5
31212,31212,qpsk31,5
31213,31213,qpsk31,5
31214,31214,qpsk31,5
31215,31215,qpsk31,5
31216,31216,qpsk31,5
31217,31217,qpsk31,5
31218,31218,qpsk31,5
31219,31219,qpsk31,5
31220,31220,qpsk31,5
31221,31221,qpsk31,5
31222,31222,qpsk31,5
31223,31223,qpsk31,5
31224,31224,qpsk31,5
31225,31225,qpsk31,5
31226,31226,qpsk31,5
31227,31227,qpsk31,5
31228,31228,qpsk31,5
31229,31229,qpsk31,5
31230,31230,qpsk31,5
31231,31231,qpsk31,5
31232,31232,qpsk31,5
31233,31233,qpsk31,5
31234,31234,qpsk31,5
31235,31235,qpsk31,5
31236,31236,qpsk31,5
31237,31237,qpsk31,5
31238,31238,qpsk31,5
31239,31239,qpsk31,5
31240,31240,qpsk31,5
31241,31241,qpsk31,5
31242,31242,qpsk31,5
31243,31243,qpsk31,5
31244,31244,qpsk31,5
31245,31245,qpsk31,5
31246,31246,qpsk31,5
31247,31247,qpsk31,5
31248,31248,qpsk31,5
31249,31249,qpsk31,5
31250,31250,qpsk31,5
31251,31251,qpsk31,5
31252,31252,qpsk31,5
31253,31253,qpsk31,5
31254,31254,qpsk31,5
31255,31255,qpsk31,5
31256,31256,qpsk31,5
31257,31257,qpsk31,5
31258,31258,qpsk31,5
31259,31259,qpsk31,5
31260,31260,qpsk31,5
31261,31261,qpsk31,5
31262,31262,qpsk31,5
31263,31263,qpsk31,5
31264,31264,qpsk31,5
31265,31265,qpsk31,5
31266,31266,qpsk31,5
31267,31267,qpsk31,5
31268,31268,qpsk31,5
31269,31269,qpsk31,5
31270,31270,qpsk31,5
31271,31271,qpsk31,5
31272,31272,qpsk31,5
31273,31273,qpsk31,5
31274,31274,qpsk31,5
31275,31275,qpsk31,5
31276,31276,qpsk31,5
31277,31277,qpsk31,5
31278,31278,qpsk31,5
31279,31279,qpsk31,5
31280,31280,qpsk31,5
31281,31281,qpsk31,5
31282,31282,qpsk31,5
31283,31283,qpsk31,5
31284,31284,qpsk31,5
31285,31285,qpsk31,5
31286,31286,qpsk31,5
31287,31287,qpsk31,5
31288,31288,qpsk31,5
31289,31289,qpsk31,5
31290,31290,qpsk31,5
31291,31291,qpsk31,5
31292,31292,qpsk31,5
31293,31293,qpsk31,5
31294,31294,qpsk31,5
31295,31295,qpsk31,5
31296,31296,qpsk31,5
31297,31297,qpsk31,5
31298,31298,qpsk31,5
31299,31299,qpsk31,5
31300,31300,qpsk31,5
31301,31301,qpsk31,5
31302,31302,qpsk31,5
31303,31303,qpsk31,5
31304,31304,qpsk31,5
31305,31305,qpsk31,5
31306,31306,qpsk31,5
31307,31307,qpsk31,5
31308,31308,qpsk31,5
31309,31309,qpsk31,5
31310,31310,qpsk31,5
31311,31311,qpsk31,5
31312,31312,qpsk31,5
31313,31313,qpsk31,5
31314,31314,qpsk31,5
31315,31315,qpsk31,5
31316,31316,qpsk31,5
31317,31317,qpsk31,5
31318,31318,qpsk31,5
31319,31319,qpsk31,5
31320,31320,qpsk31,5
31321,31321,qpsk31,5
31322,31322,qpsk31,5
31323,31323,qpsk31,5
31324,31324,qpsk31,5
31325,31325,qpsk31,5
31326,31326,qpsk31,5
31327,31327,qpsk31,5
31328,31328,qpsk31,5
31329,31329,qpsk31,5
31330,31330,qpsk31,5
31331,31331,qpsk31,5
31332,31332,qpsk31,5
31333,31333,qpsk31,5
31334,31334,qpsk31,5
31335,31335,qpsk31,5
31336,31336,qpsk31,5
31337,31337,qpsk31,5
31338,31338,qpsk31,5
31339,31339,qpsk31,5
31340,31340,qpsk31,5
31341,31341,qpsk31,5
31342,31342,qpsk31,5
31343,31343,qpsk31,5
31344,31344,qpsk31,5
31345,31345,qpsk31,5
31346,31346,qpsk31,5
31347,31347,qpsk31,5
31348,31348,qpsk31,5
31349,31349,qpsk31,5
31350,31350,qpsk31,5
31351,31351,qpsk31,5
31352,31352,qpsk31,5
31353,31353,qpsk31,5
31354,31354,qpsk31,5
31355,31355,qpsk31,5
31356,31356,qpsk31,5
31357,31357,qpsk31,5
31358,31358,qpsk31,5
31359,31359,qpsk31,5
31360,31360,qpsk31,5
31361,31361,qpsk31,5
31362,31362,qpsk31,5
31363,31363,qpsk31,5
31364,31364,qpsk31,5
31365,31365,qpsk31,5
31366,31366,qpsk31,5
31367,31367,qpsk31,5
31368,31368,qpsk31,5
31369,31369,qpsk31,5
31370,31370,qpsk31,5
31371,31371,qpsk31,5
31372,31372,qpsk31,5
31373,31373,qpsk31,5
31374,31374,qpsk31,5
31375,31375,qpsk31,5
31376,31376,qpsk31,5
31377,31377,qpsk31,5
31378,31378,qpsk31,5
31379,31379,qpsk31,5
31380,31380,qpsk31,5
31381,31381,qpsk31,5
31382,31382,qpsk31,5
31383,31383,qpsk31,5
31384,31384,qpsk31,5
31385,31385,qpsk31,5
31386,31386,qpsk31,5
31387,31387,qpsk31,5
31388,31388,qpsk31,5
31389,31389,qpsk31,5
31390,31390,qpsk31,5
31391,31391,qpsk31,5
31392,31392,qpsk31,5
31393,31393,qpsk31,5
31394,31394,qpsk31,5
31395,31395,qpsk31,5
31396,31396,qpsk31,5
31397,31397,qpsk31,5
31398,31398,qpsk31,5
31399,31399,qpsk31,5
31400,31400,qpsk31,0
31401,31401,qpsk31,0
31402,31402,qpsk31,0
31403,31403,qpsk31,0
31404,31404,qpsk31,0
31405,31405,qpsk31,0
31406,31406,qpsk31,0
31407,31407,qpsk31,0
31408,31408,qpsk31,0
31409,31409,qpsk31,0
31410,31410,qpsk31,0
31411,31411,qpsk31,0
31412,31412,qpsk31,0
31413,31413,qpsk31,0
31414,31414,qpsk31,0
31415,31415,qpsk31,0
31416,31416,qpsk31,0
31417,31417,qpsk31,0
31418,31418,qpsk31,0
31419,31419,qpsk31,0
31420,31420,qpsk31,0
31421,31421,qpsk31,0
31422,31422,qpsk31,0
31423,31423,qpsk31,0
31424,31424,qpsk31,0
31425,31425,qpsk31,0
31426,31426,qpsk31,0
31427,31427,qpsk31,0
31428,31428,qpsk31,0
31429,31429,qpsk31,0
31430,31430,qpsk31,0
31431,31431,qpsk31,0
31432,31432,qpsk31,0
31433,31433,qpsk31,0
31434,31434,qpsk31,0
31435,31435,qpsk31,0
31436,31436,qpsk31,0
31437,31437,qpsk31,0
31438,31438,qpsk31,0
31439,31439,qpsk31,0
31440,31440,qpsk31,0
31441,31441,qpsk31,0
31442,31442,qpsk31,0
31443,31443,qpsk31,0
31444,31444,qpsk31,0
31445,31445,qpsk31,0
31446,31446,qpsk31,0
31447,31447,qpsk31,0
31448,31448,qpsk31,0
31449,31449,qpsk31,0
31450,31450,qpsk31,0
31451,31451,qpsk31,0
31452,31452,qpsk31,0
31453,31453,qpsk31,0
31454,31454,qpsk31,0
31455,31455,qpsk31,0
31456,31456,qpsk31,0
31457,31457,qpsk31,0
31458,31458,qpsk31,0
31459,31459,qpsk31,0
31460,31460,qpsk31,0
31461,31461,qpsk31,0
31462,31462,qpsk31,0
31463,31463,qpsk31,0
31464,31464,qpsk31,0
31465,31465,qpsk31,0
31466,31466,qpsk31,0
31467,31467,qpsk31,0
31468,31468,qpsk31,0
31469,31469,qpsk31,0
31470,31470,qpsk31,0
31471,31471,qpsk31,0
31472,31472,qpsk31,0
31473,31473,qpsk31,0
31474,31474,qpsk31,0
31475,31475,qpsk31,0
31476,31476,qpsk31,0
31477,31477,qpsk31,0
31478,31478,qpsk31,0
31479,31479,qpsk31,0
31480,31480,qpsk31,0
31481,31481,qpsk31,0
31482,31482,qpsk31,0
31483,31483,qpsk31,0
31484,31484,qpsk31,0
31485,31485,qpsk31,0
31486,31486,qpsk31,0
31487,31487,qpsk31,0
31488,31488,qpsk31,0
31489,31489,qpsk31,0
31490,31490,qpsk31,0
31491,31491,qpsk31,0
31492,31492,qpsk31,0
31493,31493,qpsk31,0
31494,31494,qpsk31,0
31495,31495,qpsk31,0
31496,31496,qpsk31,0
31497,31497,qpsk31,0
31498,31498,qpsk31,0
31499,31499,qpsk31,0
31500,31500,qpsk31,0
31501,31501,qpsk31,0
31502,31502,qpsk31,0
31503,31503,qpsk31,0
31504,31504,qpsk31,0
31505,31505,qpsk31,0
31506,31506,qpsk31,0
31507,31507,qpsk31,0
31508,31508,qpsk31,0
31509,31509,qpsk31,0
31510,31510,qpsk31,0
31511,31511,qpsk31,0
31512,31512,qpsk31,0
31513,31513,qpsk31,0
31514,31514,qpsk31,0
31515,31515,qpsk31,0
31516,31516,qpsk31,0
31517,31517,qpsk31,0
31518,31518,qpsk31,0
31519,31519,qpsk31,0
31520,31520,qpsk31,0
31521,31521,qpsk31,0
31522,31522,qpsk31,0
31523,31523,qpsk31,0
31524,31524,qpsk31,0
31525,31525,qpsk31,0
31526,31526,qpsk31,0
31527,31527,qpsk31,0
31528,31528,qpsk31,0
31529,31529,qpsk31,0
31530,31530,qpsk31,0
31531,31531,qpsk31,0
31532,31532,qpsk31,0
31533,31533,qpsk31,0
31534,31534,qpsk31,0
31535,31535,qpsk31,0
31536,31536,qpsk31,0
31537,31537,qpsk31,0
31538,31538,qpsk31,0
31539,31539,qpsk31,0
31540,31540,qpsk31,0
